4.425000 1.346666666666667e-02
4.575000 8.533333333333334e-03
4.725000 4.266666666666667e-03
4.875000 1.866666666666667e-03
5.025000 1.600000000000000e-03
5.175000 8.000000000000000e-04
5.325000 5.333333333333334e-04
5.475000 1.333333333333333e-04
5.625000 4.000000000000000e-04
5.775000 0.000000000000000e+00
5.925000 0.000000000000000e+00
6.075000 0.000000000000000e+00
6.225000 0.000000000000000e+00
6.375000 0.000000000000000e+00
6.525000 0.000000000000000e+00
6.675000 0.000000000000000e+00
6.825000 0.000000000000000e+00
6.975000 0.000000000000000e+00
7.125000 0.000000000000000e+00
7.275000 0.000000000000000e+00
7.425000 0.000000000000000e+00
7.575000 0.000000000000000e+00
7.725000 0.000000000000000e+00
7.875000 0.000000000000000e+00
8.025000 0.000000000000000e+00
8.175000 0.000000000000000e+00
8.325000 0.000000000000000e+00
8.475000 0.000000000000000e+00
8.625000 0.000000000000000e+00
8.775000 0.000000000000000e+00
8.925000 0.000000000000000e+00
9.075000 0.000000000000000e+00
9.225000 0.000000000000000e+00
9.375000 0.000000000000000e+00
9.525000 0.000000000000000e+00
9.675000 0.000000000000000e+00
9.825000 0.000000000000000e+00
9.975000 0.000000000000000e+00
10.125000 0.000000000000000e+00
10.275000 0.000000000000000e+00
10.425000 0.000000000000000e+00
10.575000 0.000000000000000e+00
10.725000 0.000000000000000e+00
10.875000 0.000000000000000e+00
11.025000 0.000000000000000e+00
11.175000 0.000000000000000e+00
11.325000 0.000000000000000e+00
11.475000 0.000000000000000e+00
11.625000 0.000000000000000e+00
11.775000 0.000000000000000e+00
11.925000 0.000000000000000e+00
12.075000 0.000000000000000e+00
12.225000 0.000000000000000e+00
12.375000 0.000000000000000e+00
12.525000 0.000000000000000e+00
12.675000 0.000000000000000e+00
12.825000 0.000000000000000e+00
12.975000 0.000000000000000e+00
13.125000 0.000000000000000e+00
13.275000 0.000000000000000e+00
13.425000 0.000000000000000e+00
13.575000 0.000000000000000e+00
13.725000 0.000000000000000e+00
13.875000 0.000000000000000e+00
14.025000 0.000000000000000e+00
14.175000 0.000000000000000e+00
14.325000 0.000000000000000e+00
14.475000 0.000000000000000e+00
14.625000 0.000000000000000e+00
14.775000 0.000000000000000e+00
14.925000 0.000000000000000e+00
15.075000 0.000000000000000e+00
15.225000 0.000000000000000e+00
15.375000 0.000000000000000e+00
15.525000 0.000000000000000e+00
15.675000 0.000000000000000e+00
15.825000 0.000000000000000e+00
15.975000 0.000000000000000e+00
16.125000 0.000000000000000e+00
16.275000 0.000000000000000e+00
16.425000 0.000000000000000e+00
16.575000 0.000000000000000e+00
16.725000 0.000000000000000e+00
16.875000 0.000000000000000e+00
17.025000 0.000000000000000e+00
17.175000 0.000000000000000e+00
17.325000 0.000000000000000e+00
17.475000 0.000000000000000e+00
17.625000 0.000000000000000e+00
17.775000 0.000000000000000e+00
17.925000 0.000000000000000e+00
18.075000 0.000000000000000e+00
18.225000 0.000000000000000e+00
18.375000 0.000000000000000e+00
18.525000 0.000000000000000e+00
18.675000 0.000000000000000e+00
18.825000 0.000000000000000e+00
18.975000 0.000000000000000e+00
19.125000 0.000000000000000e+00
19.275000 0.000000000000000e+00
19.425000 0.000000000000000e+00
19.575000 0.000000000000000e+00
19.725000 0.000000000000000e+00
19.875000 0.000000000000000e+00
20.025000 0.000000000000000e+00
20.175000 0.000000000000000e+00
20.325000 0.000000000000000e+00
20.475000 0.000000000000000e+00
20.625000 0.000000000000000e+00
20.775000 0.000000000000000e+00
20.925000 0.000000000000000e+00
21.075000 0.000000000000000e+00
21.225000 0.000000000000000e+00
21.375000 0.000000000000000e+00
21.525000 0.000000000000000e+00
21.675000 0.000000000000000e+00
21.825000 0.000000000000000e+00
21.975000 0.000000000000000e+00
22.125000 0.000000000000000e+00
22.275000 0.000000000000000e+00
22.425000 0.000000000000000e+00
22.575000 0.000000000000000e+00
22.725000 0.000000000000000e+00
22.875000 0.000000000000000e+00
23.025000 0.000000000000000e+00
23.175000 0.000000000000000e+00
23.325000 0.000000000000000e+00
23.475000 0.000000000000000e+00
23.625000 0.000000000000000e+00
23.775000 0.000000000000000e+00
23.925000 0.000000000000000e+00
24.075000 0.000000000000000e+00
24.225000 0.000000000000000e+00
24.375000 0.000000000000000e+00
24.525000 0.000000000000000e+00
24.675000 0.000000000000000e+00
24.825000 0.000000000000000e+00
24.975000 0.000000000000000e+00
25.125000 0.000000000000000e+00
25.275000 0.000000000000000e+00
25.425000 0.000000000000000e+00
25.575000 0.000000000000000e+00
25.725000 0.000000000000000e+00
25.875000 0.000000000000000e+00
26.025000 0.000000000000000e+00
26.175000 0.000000000000000e+00
26.325000 0.000000000000000e+00
26.475000 0.000000000000000e+00
26.625000 0.000000000000000e+00
26.775000 0.000000000000000e+00
26.925000 0.000000000000000e+00
27.075000 0.000000000000000e+00
27.225000 0.000000000000000e+00
27.375000 0.000000000000000e+00
27.525000 0.000000000000000e+00
27.675000 0.000000000000000e+00
27.825000 0.000000000000000e+00
27.975000 0.000000000000000e+00
28.125000 0.000000000000000e+00
28.275000 0.000000000000000e+00
28.425000 0.000000000000000e+00
28.575000 0.000000000000000e+00
28.725000 0.000000000000000e+00
28.875000 0.000000000000000e+00
29.025000 0.000000000000000e+00
29.175000 0.000000000000000e+00
29.325000 0.000000000000000e+00
29.475000 0.000000000000000e+00
29.625000 0.000000000000000e+00
29.775000 0.000000000000000e+00
29.925000 0.000000000000000e+00
0.075000 0.000000000000000e+00
0.225000 0.000000000000000e+00
0.375000 0.000000000000000e+00
0.525000 0.000000000000000e+00
0.675000 0.000000000000000e+00
0.825000 5.600000000000000e-03
0.975000 1.241333333333333e-01
1.125000 4.774666666666667e-01
1.275000 8.148000000000001e-01
1.425000 1.031200000000000e+00
1.575000 1.170000000000000e+00
1.725000 1.189200000000000e+00
1.875000 1.160933333333333e+00
2.025000 1.101066666666667e+00
2.175000 1.050133333333333e+00
2.325000 9.746666666666667e-01
2.475000 8.516000000000000e-01
2.625000 7.457333333333334e-01
2.775000 6.298666666666667e-01
2.925000 5.289333333333334e-01
3.075000 4.137333333333333e-01
3.225000 3.088000000000000e-01
3.375000 2.458666666666667e-01
3.525000 1.729333333333333e-01
3.675000 1.142666666666667e-01
3.825000 8.640000000000000e-02
3.975000 5.226666666666667e-02
4.125000 3.373333333333334e-02
4.275000 2.133333333333334e-02
4.425000 1.120000000000000e-02
4.575000 7.200000000000001e-03
4.725000 5.600000000000000e-03
4.875000 2.133333333333333e-03
5.025000 1.866666666666667e-03
5.175000 2.666666666666667e-04
5.325000 1.333333333333333e-04
5.475000 2.666666666666667e-04
5.625000 0.000000000000000e+00
5.775000 0.000000000000000e+00
5.925000 0.000000000000000e+00
6.075000 0.000000000000000e+00
6.225000 0.000000000000000e+00
6.375000 0.000000000000000e+00
6.525000 0.000000000000000e+00
6.675000 0.000000000000000e+00
6.825000 0.000000000000000e+00
6.975000 0.000000000000000e+00
7.125000 0.000000000000000e+00
7.275000 0.000000000000000e+00
7.425000 0.000000000000000e+00
7.575000 0.000000000000000e+00
7.725000 0.000000000000000e+00
7.875000 0.000000000000000e+00
8.025000 0.000000000000000e+00
8.175000 0.000000000000000e+00
8.325000 0.000000000000000e+00
8.475000 0.000000000000000e+00
8.625000 0.000000000000000e+00
8.775000 0.000000000000000e+00
8.925000 0.000000000000000e+00
9.075000 0.000000000000000e+00
9.225000 0.000000000000000e+00
9.375000 0.000000000000000e+00
9.525000 0.000000000000000e+00
9.675000 0.000000000000000e+00
9.825000 0.000000000000000e+00
9.975000 0.000000000000000e+00
10.125000 0.000000000000000e+00
10.275000 0.000000000000000e+00
10.425000 0.000000000000000e+00
10.575000 0.000000000000000e+00
10.725000 0.000000000000000e+00
10.875000 0.000000000000000e+00
11.025000 0.000000000000000e+00
11.175000 0.000000000000000e+00
11.325000 0.000000000000000e+00
11.475000 0.000000000000000e+00
11.625000 0.000000000000000e+00
11.775000 0.000000000000000e+00
11.925000 0.000000000000000e+00
12.075000 0.000000000000000e+00
12.225000 0.000000000000000e+00
12.375000 0.000000000000000e+00
12.525000 0.000000000000000e+00
12.675000 0.000000000000000e+00
12.825000 0.000000000000000e+00
12.975000 0.000000000000000e+00
13.125000 0.000000000000000e+00
13.275000 0.000000000000000e+00
13.425000 0.000000000000000e+00
13.575000 0.000000000000000e+00
13.725000 0.000000000000000e+00
13.875000 0.000000000000000e+00
14.025000 0.000000000000000e+00
14.175000 0.000000000000000e+00
14.325000 0.000000000000000e+00
14.475000 0.000000000000000e+00
14.625000 0.000000000000000e+00
14.775000 0.000000000000000e+00
14.925000 0.000000000000000e+00
15.075000 0.000000000000000e+00
15.225000 0.000000000000000e+00
15.375000 0.000000000000000e+00
15.525000 0.000000000000000e+00
15.675000 0.000000000000000e+00
15.825000 0.000000000000000e+00
15.975000 0.000000000000000e+00
16.125000 0.000000000000000e+00
16.275000 0.000000000000000e+00
16.425000 0.000000000000000e+00
16.575000 0.000000000000000e+00
16.725000 0.000000000000000e+00
16.875000 0.000000000000000e+00
17.025000 0.000000000000000e+00
17.175000 0.000000000000000e+00
17.325000 0.000000000000000e+00
17.475000 0.000000000000000e+00
17.625000 0.000000000000000e+00
17.775000 0.000000000000000e+00
17.925000 0.000000000000000e+00
18.075000 0.000000000000000e+00
18.225000 0.000000000000000e+00
18.375000 0.000000000000000e+00
18.525000 0.000000000000000e+00
18.675000 0.000000000000000e+00
18.825000 0.000000000000000e+00
18.975000 0.000000000000000e+00
19.125000 0.000000000000000e+00
19.275000 0.000000000000000e+00
19.425000 0.000000000000000e+00
19.575000 0.000000000000000e+00
19.725000 0.000000000000000e+00
19.875000 0.000000000000000e+00
20.025000 0.000000000000000e+00
20.175000 0.000000000000000e+00
20.325000 0.000000000000000e+00
20.475000 0.000000000000000e+00
20.625000 0.000000000000000e+00
20.775000 0.000000000000000e+00
20.925000 0.000000000000000e+00
21.075000 0.000000000000000e+00
21.225000 0.000000000000000e+00
21.375000 0.000000000000000e+00
21.525000 0.000000000000000e+00
21.675000 0.000000000000000e+00
21.825000 0.000000000000000e+00
21.975000 0.000000000000000e+00
22.125000 0.000000000000000e+00
22.275000 0.000000000000000e+00
22.425000 0.000000000000000e+00
22.575000 0.000000000000000e+00
22.725000 0.000000000000000e+00
22.875000 0.000000000000000e+00
23.025000 0.000000000000000e+00
23.175000 0.000000000000000e+00
23.325000 0.000000000000000e+00
23.475000 0.000000000000000e+00
23.625000 0.000000000000000e+00
23.775000 0.000000000000000e+00
23.925000 0.000000000000000e+00
24.075000 0.000000000000000e+00
24.225000 0.000000000000000e+00
24.375000 0.000000000000000e+00
24.525000 0.000000000000000e+00
24.675000 0.000000000000000e+00
24.825000 0.000000000000000e+00
24.975000 0.000000000000000e+00
25.125000 0.000000000000000e+00
25.275000 0.000000000000000e+00
25.425000 0.000000000000000e+00
25.575000 0.000000000000000e+00
25.725000 0.000000000000000e+00
25.875000 0.000000000000000e+00
26.025000 0.000000000000000e+00
26.175000 0.000000000000000e+00
26.325000 0.000000000000000e+00
26.475000 0.000000000000000e+00
26.625000 0.000000000000000e+00
26.775000 0.000000000000000e+00
26.925000 0.000000000000000e+00
27.075000 0.000000000000000e+00
27.225000 0.000000000000000e+00
27.375000 0.000000000000000e+00
27.525000 0.000000000000000e+00
27.675000 0.000000000000000e+00
27.825000 0.000000000000000e+00
27.975000 0.000000000000000e+00
28.125000 0.000000000000000e+00
28.275000 0.000000000000000e+00
28.425000 0.000000000000000e+00
28.575000 0.000000000000000e+00
28.725000 0.000000000000000e+00
28.875000 0.000000000000000e+00
29.025000 0.000000000000000e+00
29.175000 0.000000000000000e+00
29.325000 0.000000000000000e+00
29.475000 0.000000000000000e+00
29.625000 0.000000000000000e+00
29.775000 0.000000000000000e+00
29.925000 0.000000000000000e+00
0.075000 0.000000000000000e+00
0.225000 0.000000000000000e+00
0.375000 0.000000000000000e+00
0.525000 0.000000000000000e+00
0.675000 0.000000000000000e+00
0.825000 4.400000000000000e-03
0.975000 1.176000000000000e-01
1.125000 4.650666666666667e-01
1.275000 8.122666666666667e-01
1.425000 1.060400000000000e+00
1.575000 1.183866666666667e+00
1.725000 1.200133333333333e+00
1.875000 1.150400000000000e+00
2.025000 1.109200000000000e+00
2.175000 1.042933333333333e+00
2.325000 9.445333333333333e-01
2.475000 8.490666666666667e-01
2.625000 7.602666666666668e-01
2.775000 6.294666666666667e-01
2.925000 5.232000000000000e-01
3.075000 4.308000000000000e-01
3.225000 3.200000000000000e-01
3.375000 2.318666666666667e-01
3.525000 1.693333333333333e-01
3.675000 1.145333333333333e-01
3.825000 8.280000000000000e-02
3.975000 4.840000000000001e-02
4.125000 3.506666666666667e-02
4.275000 2.013333333333333e-02
4.425000 1.200000000000000e-02
4.575000 7.733333333333333e-03
4.725000 3.733333333333333e-03
4.875000 2.400000000000000e-03
5.025000 6.666666666666668e-04
5.175000 6.666666666666668e-04
5.325000 1.333333333333333e-04
5.475000 1.333333333333333e-04
5.625000 1.333333333333333e-04
5.775000 0.000000000000000e+00
5.925000 0.000000000000000e+00
6.075000 0.000000000000000e+00
6.225000 0.000000000000000e+00
6.375000 0.000000000000000e+00
6.525000 0.000000000000000e+00
6.675000 0.000000000000000e+00
6.825000 0.000000000000000e+00
6.975000 0.000000000000000e+00
7.125000 0.000000000000000e+00
7.275000 0.000000000000000e+00
7.425000 0.000000000000000e+00
7.575000 0.000000000000000e+00
7.725000 0.000000000000000e+00
7.875000 0.000000000000000e+00
8.025000 0.000000000000000e+00
8.175000 0.000000000000000e+00
8.325000 0.000000000000000e+00
8.475000 0.000000000000000e+00
8.625000 0.000000000000000e+00
8.775000 0.000000000000000e+00
8.925000 0.000000000000000e+00
9.075000 0.000000000000000e+00
9.225000 0.000000000000000e+00
9.375000 0.000000000000000e+00
9.525000 0.000000000000000e+00
9.675000 0.000000000000000e+00
9.825000 0.000000000000000e+00
9.975000 0.000000000000000e+00
10.125000 0.000000000000000e+00
10.275000 0.000000000000000e+00
10.425000 0.000000000000000e+00
10.575000 0.000000000000000e+00
10.725000 0.000000000000000e+00
10.875000 0.000000000000000e+00
11.025000 0.000000000000000e+00
11.175000 0.000000000000000e+00
11.325000 0.000000000000000e+00
11.475000 0.000000000000000e+00
11.625000 0.000000000000000e+00
11.775000 0.000000000000000e+00
11.925000 0.000000000000000e+00
12.075000 0.000000000000000e+00
12.225000 0.000000000000000e+00
12.375000 0.000000000000000e+00
12.525000 0.000000000000000e+00
12.675000 0.000000000000000e+00
12.825000 0.000000000000000e+00
12.975000 0.000000000000000e+00
13.125000 0.000000000000000e+00
13.275000 0.000000000000000e+00
13.425000 0.000000000000000e+00
13.575000 0.000000000000000e+00
13.725000 0.000000000000000e+00
13.875000 0.000000000000000e+00
14.025000 0.000000000000000e+00
14.175000 0.000000000000000e+00
14.325000 0.000000000000000e+00
14.475000 0.000000000000000e+00
14.625000 0.000000000000000e+00
14.775000 0.000000000000000e+00
14.925000 0.000000000000000e+00
15.075000 0.000000000000000e+00
15.225000 0.000000000000000e+00
15.375000 0.000000000000000e+00
15.525000 0.000000000000000e+00
15.675000 0.000000000000000e+00
15.825000 0.000000000000000e+00
15.975000 0.000000000000000e+00
16.125000 0.000000000000000e+00
16.275000 0.000000000000000e+00
16.425000 0.000000000000000e+00
16.575000 0.000000000000000e+00
16.725000 0.000000000000000e+00
16.875000 0.000000000000000e+00
17.025000 0.000000000000000e+00
17.175000 0.000000000000000e+00
17.325000 0.000000000000000e+00
17.475000 0.000000000000000e+00
17.625000 0.000000000000000e+00
17.775000 0.000000000000000e+00
17.925000 0.000000000000000e+00
18.075000 0.000000000000000e+00
18.225000 0.000000000000000e+00
18.375000 0.000000000000000e+00
18.525000 0.000000000000000e+00
18.675000 0.000000000000000e+00
18.825000 0.000000000000000e+00
18.975000 0.000000000000000e+00
19.125000 0.000000000000000e+00
19.275000 0.000000000000000e+00
19.425000 0.000000000000000e+00
19.575000 0.000000000000000e+00
19.725000 0.000000000000000e+00
19.875000 0.000000000000000e+00
20.025000 0.000000000000000e+00
20.175000 0.000000000000000e+00
20.325000 0.000000000000000e+00
20.475000 0.000000000000000e+00
20.625000 0.000000000000000e+00
20.775000 0.000000000000000e+00
20.925000 0.000000000000000e+00
21.075000 0.000000000000000e+00
21.225000 0.000000000000000e+00
21.375000 0.000000000000000e+00
21.525000 0.000000000000000e+00
21.675000 0.000000000000000e+00
21.825000 0.000000000000000e+00
21.975000 0.000000000000000e+00
22.125000 0.000000000000000e+00
22.275000 0.000000000000000e+00
22.425000 0.000000000000000e+00
22.575000 0.000000000000000e+00
22.725000 0.000000000000000e+00
22.875000 0.000000000000000e+00
23.025000 0.000000000000000e+00
23.175000 0.000000000000000e+00
23.325000 0.000000000000000e+00
23.475000 0.000000000000000e+00
23.625000 0.000000000000000e+00
23.775000 0.000000000000000e+00
23.925000 0.000000000000000e+00
24.075000 0.000000000000000e+00
24.225000 0.000000000000000e+00
24.375000 0.000000000000000e+00
24.525000 0.000000000000000e+00
24.675000 0.000000000000000e+00
24.825000 0.000000000000000e+00
24.975000 0.000000000000000e+00
25.125000 0.000000000000000e+00
25.275000 0.000000000000000e+00
25.425000 0.000000000000000e+00
25.575000 0.000000000000000e+00
25.725000 0.000000000000000e+00
25.875000 0.000000000000000e+00
26.025000 0.000000000000000e+00
26.175000 0.000000000000000e+00
26.325000 0.000000000000000e+00
26.475000 0.000000000000000e+00
26.625000 0.000000000000000e+00
26.775000 0.000000000000000e+00
26.925000 0.000000000000000e+00
27.075000 0.000000000000000e+00
27.225000 0.000000000000000e+00
27.375000 0.000000000000000e+00
27.525000 0.000000000000000e+00
27.675000 0.000000000000000e+00
27.825000 0.000000000000000e+00
27.975000 0.000000000000000e+00
28.125000 0.000000000000000e+00
28.275000 0.000000000000000e+00
28.425000 0.000000000000000e+00
28.575000 0.000000000000000e+00
28.725000 0.000000000000000e+00
28.875000 0.000000000000000e+00
29.025000 0.000000000000000e+00
29.175000 0.000000000000000e+00
29.325000 0.000000000000000e+00
29.475000 0.000000000000000e+00
29.625000 0.000000000000000e+00
29.775000 0.000000000000000e+00
29.925000 0.000000000000000e+00
0.075000 0.000000000000000e+00
0.225000 0.000000000000000e+00
0.375000 0.000000000000000e+00
0.525000 0.000000000000000e+00
0.675000 0.000000000000000e+00
0.825000 4.133333333333333e-03
0.975000 1.232000000000000e-01
1.125000 4.764000000000000e-01
1.275000 8.170666666666667e-01
1.425000 1.046400000000000e+00
1.575000 1.166800000000000e+00
1.725000 1.183200000000000e+00
1.875000 1.167333333333333e+00
2.025000 1.135866666666667e+00
2.175000 1.044533333333333e+00
2.325000 9.664000000000000e-01
2.475000 8.580000000000001e-01
2.625000 7.396000000000000e-01
2.775000 6.189333333333333e-01
2.925000 5.150666666666667e-01
3.075000 4.140000000000000e-01
3.225000 3.228000000000000e-01
3.375000 2.334666666666667e-01
3.525000 1.680000000000000e-01
3.675000 1.173333333333333e-01
3.825000 7.946666666666667e-02
3.975000 4.880000000000000e-02
4.125000 3.720000000000000e-02
4.275000 2.333333333333333e-02
4.425000 1.133333333333333e-02
4.575000 7.200000000000001e-03
4.725000 3.333333333333334e-03
4.875000 2.266666666666667e-03
5.025000 8.000000000000000e-04
5.175000 5.333333333333334e-04
5.325000 2.666666666666667e-04
5.475000 1.333333333333333e-04
5.625000 1.333333333333333e-04
5.775000 0.000000000000000e+00
5.925000 0.000000000000000e+00
6.075000 0.000000000000000e+00
6.225000 0.000000000000000e+00
6.375000 0.000000000000000e+00
6.525000 0.000000000000000e+00
6.675000 0.000000000000000e+00
6.825000 0.000000000000000e+00
6.975000 0.000000000000000e+00
7.125000 0.000000000000000e+00
7.275000 0.000000000000000e+00
7.425000 0.000000000000000e+00
7.575000 0.000000000000000e+00
7.725000 0.000000000000000e+00
7.875000 0.000000000000000e+00
8.025000 0.000000000000000e+00
8.175000 0.000000000000000e+00
8.325000 0.000000000000000e+00
8.475000 0.000000000000000e+00
8.625000 0.000000000000000e+00
8.775000 0.000000000000000e+00
8.925000 0.000000000000000e+00
9.075000 0.000000000000000e+00
9.225000 0.000000000000000e+00
9.375000 0.000000000000000e+00
9.525000 0.000000000000000e+00
9.675000 0.000000000000000e+00
9.825000 0.000000000000000e+00
9.975000 0.000000000000000e+00
10.125000 0.000000000000000e+00
10.275000 0.000000000000000e+00
10.425000 0.000000000000000e+00
10.575000 0.000000000000000e+00
10.725000 0.000000000000000e+00
10.875000 0.000000000000000e+00
11.025000 0.000000000000000e+00
11.175000 0.000000000000000e+00
